"filename", "language", "JavaScript", "JSON with Comments", "TypeScript", "JSON", "HTML", "XML", "Markdown", "TypeScript JSX", "CSS", "comment", "blank", "total"
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/MainFooterLinkGroup/MainFooterLinkGroup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 3, 31
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/MainFooterLinkGroup/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/MainFooterMisc/MainFooterMisc.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 2, 36
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/MainFooterMisc/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/PolicyFooter/PolicyFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 21
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/PolicyFooter/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/PolicyFooterContent/PolicyFooterContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 2, 29
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/PolicyFooterContent/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/components/index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Footer/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 2, 38
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/AccountButton/AccountButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 38, 0, 1, 6, 45
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/AccountButton/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/CartButton/CartButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 5, 28
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/CartButton/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/Navbar/Navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 2, 10
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/Navbar/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/Navigation/Navigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/Navigation/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/NavigationItem/NavigationItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/NavigationItem/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/SearchButton/SearchButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 3, 20
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/SearchButton/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/UserFeature/UserFeature.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/UserFeature/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/components/index.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Header/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Overlay/Overlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 4, 39
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Overlay/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/ProductGridWrapper/ProductGridWrapper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 14
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/ProductGridWrapper/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Wrapper/Wrapper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 11
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/Wrapper/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/Layouts/index.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/LoginModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 5, 46
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/LoginForm/LoginForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 7, 64
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/LoginForm/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/OtherMethod/OtherMethod.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 3, 54
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/OtherMethod/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterBar/RegisterTabBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 3, 35
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterBar/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterForm/RegisterForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 81, 0, 2, 8, 91
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterForm/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterTab/RegisterTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 4, 36
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/RegisterTab/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/components/index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/mcs/Workspace/react/tech-heim/src/components/LoginModal/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/ProfileMenu/ProfileMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 4, 60
"/home/mcs/Workspace/react/tech-heim/src/components/ProfileMenu/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/SearchModal/SearchModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 3, 37
"/home/mcs/Workspace/react/tech-heim/src/components/SearchModal/components/SearchSuggest.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 3, 28
"/home/mcs/Workspace/react/tech-heim/src/components/SearchModal/components/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/components/SearchModal/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/constants/Api.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/mcs/Workspace/react/tech-heim/src/constants/AppPath.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 8, 242
"/home/mcs/Workspace/react/tech-heim/src/constants/Icons.ts", "TypeScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 2, 132
"/home/mcs/Workspace/react/tech-heim/src/constants/index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/mcs/Workspace/react/tech-heim/src/constants/logos.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/home/mcs/Workspace/react/tech-heim/src/constants/routePaths.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/mcs/Workspace/react/tech-heim/src/contexts/Auth.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/mcs/Workspace/react/tech-heim/src/contexts/Product.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/home/mcs/Workspace/react/tech-heim/src/contexts/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 79, 4, 24, 107
"/home/mcs/Workspace/react/tech-heim/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 11
"/home/mcs/Workspace/react/tech-heim/src/pages/Blog/Blog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/home/mcs/Workspace/react/tech-heim/src/pages/Blog/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Contact/Contact.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 3, 81
"/home/mcs/Workspace/react/tech-heim/src/pages/Contact/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/FAQ/FAQ.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 2, 45
"/home/mcs/Workspace/react/tech-heim/src/pages/FAQ/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 2, 23
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/BestSellerSection/BestSellerSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 5, 51
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/BestSellerSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/CategorySection/CategorySection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 6, 42
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/CategorySection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/HeroSection/HeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 2, 32
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/HeroSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/NewProductSection/NewProductSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 5, 49
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/NewProductSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/SaleSection/SaleSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 5, 80
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/SaleSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/TopBrandSection/TopBrandSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 2, 26
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/TopBrandSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/components/index.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/mcs/Workspace/react/tech-heim/src/pages/Home/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/PaymentProcess.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/components/CommonLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 4, 89
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/components/StepperSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/components/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/layouts/Cart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 4, 78
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/layouts/Checkout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 4, 50
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/layouts/Payment.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 3, 38
"/home/mcs/Workspace/react/tech-heim/src/pages/PaymentProcess/layouts/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/Product.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/components/Categories/Categories.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 4, 93
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/components/Categories/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/components/MainProductSection/MainProductSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 7, 99
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/components/MainProductSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/components/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/pages/Product/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/ProductDetail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 17, 0, 1, 3, 21
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/CommentSection/CommentSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 44, 0, 1, 3, 48
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/CommentSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/OverViewSection/OverViewSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 6, 95
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/OverViewSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/PurchaseSection/PurchaseSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 27
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/PurchaseSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/SimilarProductSection/SimilarProductSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 3, 57
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/SimilarProductSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/TechnicalDetailSection/TechnicalDetailSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 2, 36
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/TechnicalDetailSection/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/components/index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/mcs/Workspace/react/tech-heim/src/pages/ProductDetail/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/User/Account.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"/home/mcs/Workspace/react/tech-heim/src/pages/User/components/PersonalData.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 14
"/home/mcs/Workspace/react/tech-heim/src/pages/User/components/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/pages/User/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/pages/index.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/mcs/Workspace/react/tech-heim/src/providers/AppState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"/home/mcs/Workspace/react/tech-heim/src/providers/Auth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 18
"/home/mcs/Workspace/react/tech-heim/src/providers/Product.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/mcs/Workspace/react/tech-heim/src/providers/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/mcs/Workspace/react/tech-heim/src/redux/actions/AuthAction.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 7, 52
"/home/mcs/Workspace/react/tech-heim/src/redux/actions/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/redux/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/redux/reducers/AuthReducer.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 8, 66
"/home/mcs/Workspace/react/tech-heim/src/redux/reducers/index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/mcs/Workspace/react/tech-heim/src/routes/AppProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 7
"/home/mcs/Workspace/react/tech-heim/src/routes/AppRouter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 2, 78
"/home/mcs/Workspace/react/tech-heim/src/routes/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/types/Auth.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/home/mcs/Workspace/react/tech-heim/src/types/Product.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/mcs/Workspace/react/tech-heim/src/types/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/utils/index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/mcs/Workspace/react/tech-heim/src/utils/money.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/home/mcs/Workspace/react/tech-heim/src/utils/product.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 6, 13, 99
"/home/mcs/Workspace/react/tech-heim/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/mcs/Workspace/react/tech-heim/tailwind.config.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 56
"/home/mcs/Workspace/react/tech-heim/tsconfig.json", "JSON with Comments", 0, 20, 0, 0, 0, 0, 0, 0, 0, 9, 3, 32
"/home/mcs/Workspace/react/tech-heim/tsconfig.node.json", "JSON", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/mcs/Workspace/react/tech-heim/vite.config.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 2, 12
"Total", "-", 94, 20, 637, 6451, 13, 476, 122, 3734, 79, 35, 600, 12261
